Customer_Policy_ID,Customer_ID,Customer_Policy_Type,Customer_Coverage_Amount,Customer_Annual_Premium,Policy_Start_Date,Policy_End_Date,Policy_Duration_Days,Agent_ID,Customer_Policy_Status,Premium_Collected
POL53338,CUST11978,Term,149266.0,45645.9,2023-03-08,2025-06-14,829,AGT5066,Cancelled,103672.469
POL53339,CUST11777,Health,689160.0,35264.8,2022-10-20,2024-07-02,621,AGT5153,Lapsed,59998.468
POL53340,CUST11547,Vehicle,788169.0,25479.8,2022-09-04,2023-06-30,299,AGT5133,Active,20872.494
POL53341,CUST11225,Term,275583.0,28440.4,2024-04-27,2024-12-19,236,AGT5237,Lapsed,18388.861
POL53342,CUST12460,Health,811840.0,16160.1,2023-07-29,2024-05-24,300,AGT5085,Lapsed,13282.274
POL53343,CUST10885,Whole,606970.0,24854.0,2022-05-17,2023-08-31,471,AGT5028,Active,32071.874
POL53344,CUST10283,Term,628077.0,13662.9,2023-07-22,2024-02-07,200,AGT5139,Lapsed,7486.521
POL53345,CUST12400,Property,469788.0,13995.7,2023-12-09,2024-02-27,80,AGT5024,Lapsed,3067.551
POL53346,CUST11469,Health,349093.0,39480.5,2020-08-05,2021-10-01,422,AGT5268,Lapsed,45645.948
POL53348,CUST12390,Vehicle,956165.0,29630.0,2021-09-27,2024-07-31,1038,AGT5298,Cancelled,84262.849
POL53350,CUST12277,Term,517010.0,21127.3,2021-09-04,2024-07-04,1034,AGT5108,Lapsed,59851.036
POL53353,CUST11131,Vehicle,223851.0,24631.7,2022-10-19,2024-12-01,774,AGT5173,Active,52232.701
POL53354,CUST10718,Whole,772915.0,37692.7,2023-08-16,2025-02-06,540,AGT5255,Cancelled,55764.542
POL53355,CUST10986,Property,505326.0,43991.4,2022-12-17,2024-02-03,413,AGT5139,Lapsed,49776.57
POL53356,CUST11386,Property,474926.0,33648.2,2021-07-10,2023-12-04,877,AGT5190,Cancelled,80847.867
POL53357,CUST12140,Whole,222944.0,20239.1,2023-03-03,2024-05-30,454,AGT5253,Cancelled,25174.113
POL53358,CUST11849,Whole,774806.0,15545.9,2023-04-19,2024-07-17,455,AGT5166,Cancelled,19379.136
POL53359,CUST10470,Property,252520.0,31124.6,2022-05-04,2025-02-04,1007,AGT5085,Cancelled,85869.787
POL53360,CUST10276,Property,268779.0,46742.6,2021-08-27,2023-11-14,809,AGT5023,Cancelled,103602.092
POL53362,CUST10241,Property,777616.0,16549.2,2023-03-21,2023-12-08,262,AGT5292,Cancelled,11879.152
POL53363,CUST10872,Property,517153.0,48620.4,2024-05-12,2024-10-27,168,AGT5117,Active,22378.705
POL53364,CUST10682,Term,308883.0,30027.5,2023-01-02,2025-07-09,919,AGT5097,Active,75603.486
POL53368,CUST10801,Health,439137.0,30782.8,2021-10-22,2022-05-07,197,AGT5253,Lapsed,16614.278
POL53369,CUST10987,Health,165737.0,34707.1,2023-01-09,2023-01-18,9,AGT5290,Cancelled,855.792
POL53371,CUST10318,Health,847598.0,7410.79,2023-09-27,2025-02-15,507,AGT5088,Active,10293.892
POL53372,CUST10264,Whole,702658.0,35382.4,2023-12-14,2025-06-19,553,AGT5016,Cancelled,53606.759
POL53373,CUST10781,Vehicle,948626.0,29859.6,2023-10-14,2024-04-05,174,AGT5073,Active,14234.439
POL53374,CUST11090,Health,117470.0,46735.0,2024-05-20,2024-11-03,167,AGT5064,Active,21382.863
POL53375,CUST10790,Vehicle,459510.0,32722.4,2022-03-28,2025-07-21,1211,AGT5105,Active,108566.648
POL53376,CUST12304,Vehicle,554512.0,42157.5,2022-08-22,2025-06-11,1024,AGT5281,Active,118272.0
POL53377,CUST10238,Vehicle,212526.0,17031.8,2021-01-18,2025-07-03,1627,AGT5285,Cancelled,75919.832
POL53379,CUST11697,Health,706681.0,29738.9,2023-09-09,2023-12-18,100,AGT5156,Cancelled,8147.644
POL53380,CUST11936,Whole,899373.0,27487.2,2023-03-23,2024-09-29,556,AGT5002,Active,41870.913
POL53381,CUST12269,Term,677144.0,23740.4,2024-06-18,2025-03-05,260,AGT5084,Cancelled,16910.97
POL53382,CUST12216,Health,314605.0,20170.0,2021-08-18,2023-11-01,805,AGT5277,Active,44484.521
POL53383,CUST11090,Whole,727100.0,25411.8,2021-02-10,2025-02-18,1469,AGT5154,Cancelled,102273.792
POL53385,CUST12201,Term,716006.0,25192.1,2022-07-05,2024-03-19,623,AGT5089,Lapsed,42999.119
POL53386,CUST10940,Property,494984.0,22562.2,2021-08-23,2025-06-29,1406,AGT5217,Cancelled,86910.831
POL53387,CUST10506,Whole,733484.0,22259.2,2023-04-07,2023-05-31,54,AGT5001,Cancelled,3293.142
POL53388,CUST11982,Vehicle,665838.0,17102.0,2022-08-15,2024-01-26,529,AGT5043,Lapsed,24786.186
POL53389,CUST12246,Property,135827.0,37347.8,2021-10-07,2025-02-13,1225,AGT5092,Cancelled,125345.356
POL53390,CUST10013,Term,103374.0,25861.8,2022-08-24,2023-08-07,348,AGT5013,Active,24657.278
POL53391,CUST10226,Health,524422.0,29231.0,2022-07-27,2022-09-21,56,AGT5107,Cancelled,4484.756
POL53392,CUST10520,Health,696917.0,47540.2,2021-08-16,2022-12-03,474,AGT5113,Cancelled,61737.136
POL53393,CUST12307,Term,966216.0,20143.3,2022-11-25,2024-09-23,668,AGT5129,Lapsed,36864.998
POL53394,CUST10725,Property,134415.0,25454.0,2024-03-20,2024-08-27,160,AGT5093,Active,11157.918
POL53395,CUST12241,Health,485180.0,15868.3,2023-09-01,2024-12-03,459,AGT5063,Lapsed,19954.931
POL53396,CUST11068,Whole,855573.0,42341.9,2023-03-04,2024-10-06,582,AGT5207,Lapsed,67515.03
POL53397,CUST10676,Property,761479.0,36843.6,2023-09-23,2024-05-29,249,AGT5201,Lapsed,25134.401
POL53398,CUST12020,Property,519150.0,44339.6,2023-10-08,2024-09-02,330,AGT5065,Lapsed,40087.858
POL53399,CUST10843,Term,356777.0,24779.9,2022-10-23,2022-10-25,2,AGT5234,Lapsed,135.78
POL53400,CUST10057,Term,129407.0,49104.6,2024-02-10,2024-08-07,179,AGT5157,Lapsed,24081.434
POL53401,CUST10833,Vehicle,528171.0,3806.73,2023-12-18,2024-03-04,77,AGT5165,Active,803.064
POL53403,CUST12396,Property,694610.0,17297.0,2023-03-04,2023-10-18,228,AGT5068,Cancelled,10804.701
POL53404,CUST10948,Vehicle,503092.0,14194.6,2021-08-02,2023-12-24,874,AGT5287,Lapsed,33989.261
POL53405,CUST11321,Property,965405.0,16994.2,2021-06-03,2023-02-20,627,AGT5169,Lapsed,29192.776
POL53406,CUST11977,Term,357592.0,36961.6,2021-06-17,2023-05-18,700,AGT5099,Lapsed,70885.26
POL53408,CUST12359,Property,292643.0,47653.5,2024-05-30,2024-10-26,149,AGT5285,Active,19453.073
POL53409,CUST10299,Whole,128587.0,49118.9,2024-02-04,2025-04-09,430,AGT5219,Cancelled,57866.101
POL53413,CUST10422,Term,874891.0,25501.0,2022-05-22,2022-09-14,115,AGT5053,Lapsed,8034.562
POL53416,CUST11934,Term,719379.0,10405.6,2020-12-07,2025-06-06,1642,AGT5035,Lapsed,46810.946
POL53417,CUST10388,Vehicle,602869.0,44861.3,2021-12-14,2025-05-13,1246,AGT5155,Lapsed,153142.958
POL53421,CUST12149,Vehicle,820635.0,45114.5,2022-10-02,2022-11-22,51,AGT5040,Cancelled,6303.67
POL53423,CUST11465,Health,788618.0,44560.8,2021-04-24,2022-02-06,288,AGT5028,Active,35160.302
POL53425,CUST11794,Property,811032.0,15379.8,2024-01-14,2024-10-05,265,AGT5210,Active,11166.156
POL53427,CUST10923,Whole,805081.0,25726.8,2021-05-20,2024-12-15,1305,AGT5094,Lapsed,91982.121
POL53428,CUST10916,Vehicle,141709.0,39486.0,2023-04-02,2024-11-07,585,AGT5047,Lapsed,63285.781
POL53432,CUST12301,Vehicle,368955.0,30087.9,2024-06-28,2025-05-08,314,AGT5013,Lapsed,25883.837
POL53433,CUST10452,Vehicle,549729.0,44067.0,2023-01-10,2023-03-22,71,AGT5244,Cancelled,8571.937
POL53434,CUST10813,Vehicle,305469.0,12333.2,2023-11-10,2023-12-06,26,AGT5110,Lapsed,878.529
POL53435,CUST11520,Property,422895.0,45276.9,2022-01-07,2022-06-20,164,AGT5111,Lapsed,20343.593
POL53438,CUST12338,Vehicle,810318.0,5940.43,2023-09-05,2025-05-30,633,AGT5138,Lapsed,10302.17
POL53439,CUST12424,Whole,370289.0,44877.5,2022-11-19,2024-12-09,751,AGT5161,Lapsed,92336.993
POL53441,CUST12101,Term,342879.0,43815.0,2021-11-24,2022-05-20,177,AGT5027,Active,21247.274
POL53443,CUST10442,Health,950741.0,19021.4,2023-01-11,2024-02-12,397,AGT5093,Cancelled,20689.03
POL53444,CUST10519,Health,352188.0,46051.4,2024-05-23,2025-05-01,343,AGT5061,Active,43275.699
POL53445,CUST11917,Health,395224.0,23620.1,2021-06-04,2025-03-02,1367,AGT5034,Active,88462.128
POL53449,CUST12227,Vehicle,247843.0,32153.7,2024-02-25,2025-03-03,372,AGT5020,Cancelled,32770.346
POL53451,CUST11450,Vehicle,506435.0,43737.9,2020-11-14,2023-09-01,1021,AGT5137,Cancelled,122346.29
POL53454,CUST11213,Health,324977.0,17554.0,2022-11-30,2023-09-04,278,AGT5140,Active,13369.896
POL53455,CUST10827,Term,536162.0,46093.3,2023-10-12,2024-02-20,131,AGT5230,Active,16543.075
POL53457,CUST11875,Whole,460194.0,17072.8,2022-05-09,2025-06-16,1134,AGT5156,Cancelled,53042.617
POL53461,CUST12028,Property,773972.0,21970.8,2021-04-13,2023-02-07,665,AGT5247,Cancelled,40028.992
POL53462,CUST10422,Term,321773.0,8729.13,2021-12-20,2025-01-17,1124,AGT5213,Lapsed,26880.937
POL53466,CUST12407,Term,203722.0,24157.5,2022-03-28,2022-09-20,176,AGT5258,Cancelled,11648.548
POL53467,CUST10710,Vehicle,224750.0,18717.7,2022-05-18,2023-06-08,386,AGT5152,Lapsed,19794.609
POL53470,CUST10693,Health,880833.0,37976.7,2021-07-13,2024-01-26,927,AGT5033,Cancelled,96450.413
POL53471,CUST11951,Vehicle,691779.0,23607.4,2022-06-16,2022-08-20,65,AGT5164,Cancelled,4204.058
POL53473,CUST10926,Property,200619.0,39825.9,2020-08-05,2025-01-05,1614,AGT5172,Lapsed,176106.856
POL53474,CUST10683,Whole,460836.0,31043.3,2021-12-27,2024-08-31,978,AGT5156,Active,83179.034
POL53475,CUST10427,Property,594308.0,4101.37,2023-12-07,2025-01-19,409,AGT5126,Active,4595.782
POL53476,CUST10112,Whole,342806.0,33013.1,2022-04-23,2023-11-24,580,AGT5065,Cancelled,52459.173
POL53478,CUST10042,Health,609575.0,24873.4,2022-05-31,2022-08-26,87,AGT5192,Lapsed,5928.728
POL53480,CUST12192,Health,261216.0,21802.8,2023-05-10,2023-07-22,73,AGT5024,Lapsed,4360.56
POL53481,CUST10904,Term,198665.0,44951.9,2022-02-04,2025-02-10,1102,AGT5084,Cancelled,135717.791
POL53482,CUST11838,Term,266518.0,27121.3,2022-12-16,2025-01-26,772,AGT5120,Cancelled,57363.407
POL53483,CUST11555,Vehicle,801570.0,23863.9,2024-06-13,2024-11-08,148,AGT5121,Active,9676.321
POL53484,CUST12089,Property,879796.0,22875.9,2023-09-30,2024-10-15,381,AGT5152,Active,23878.679
POL53485,CUST10743,Vehicle,976584.0,46142.0,2021-06-25,2024-04-28,1038,AGT5008,Cancelled,131220.263
POL53486,CUST12253,Health,807323.0,14469.8,2021-06-27,2024-01-21,938,AGT5041,Lapsed,37185.404
POL53487,CUST10892,Health,825727.0,34612.9,2022-01-17,2023-11-29,681,AGT5032,Cancelled,64579.137
POL53489,CUST11272,Health,764066.0,47104.7,2024-06-08,2025-06-02,359,AGT5245,Active,46330.376
POL53490,CUST12190,Health,774088.0,41790.8,2022-03-28,2023-10-24,575,AGT5140,Lapsed,65834.822
POL53494,CUST11465,Whole,809228.0,33701.1,2020-09-09,2022-01-05,483,AGT5150,Lapsed,44596.25
POL53496,CUST10296,Health,970908.0,46672.6,2023-07-25,2025-02-17,573,AGT5179,Cancelled,73269.588
POL53497,CUST10600,Health,515871.0,42317.9,2023-01-28,2024-10-11,622,AGT5061,Lapsed,72114.339
POL53498,CUST10660,Vehicle,508624.0,3306.54,2023-07-09,2024-09-10,429,AGT5270,Lapsed,3886.317
POL53501,CUST11564,Vehicle,264525.0,5149.96,2024-03-09,2024-08-18,162,AGT5167,Cancelled,2285.736
POL53502,CUST11344,Whole,596764.0,24095.3,2021-10-13,2023-09-10,697,AGT5092,Cancelled,46012.121
POL53503,CUST10986,Vehicle,570776.0,4331.34,2023-09-06,2023-11-12,67,AGT5212,Active,795.068
POL53504,CUST11852,Whole,310512.0,10949.8,2022-12-28,2023-06-25,179,AGT5036,Active,5369.902
POL53506,CUST12191,Property,256982.0,18077.5,2021-07-22,2025-06-27,1436,AGT5145,Cancelled,71121.342
POL53509,CUST10926,Whole,244427.0,4030.13,2022-01-14,2023-02-08,390,AGT5001,Active,4306.166
POL53510,CUST10693,Health,385767.0,27966.4,2022-06-05,2025-02-27,998,AGT5025,Cancelled,76467.033
POL53511,CUST10624,Health,601424.0,41532.8,2020-07-29,2024-08-31,1494,AGT5278,Lapsed,170000.009
POL53512,CUST10615,Whole,364942.0,35927.9,2024-02-29,2024-04-30,61,AGT5132,Cancelled,6004.389
POL53513,CUST11195,Vehicle,961244.0,43870.3,2023-08-25,2024-02-25,184,AGT5178,Lapsed,22115.439
POL53514,CUST11404,Term,633354.0,16060.4,2022-05-14,2023-10-20,524,AGT5240,Cancelled,23056.574
POL53515,CUST10888,Whole,616496.0,13657.0,2023-02-14,2023-06-25,131,AGT5056,Cancelled,4901.553
POL53516,CUST11904,Term,781878.0,42774.9,2023-09-16,2023-09-23,7,AGT5152,Cancelled,820.341
POL53517,CUST10974,Whole,365634.0,44976.1,2024-06-06,2024-09-25,111,AGT5148,Cancelled,13677.663
POL53519,CUST10656,Property,295117.0,38598.8,2021-12-05,2024-06-22,930,AGT5125,Cancelled,98347.627
POL53520,CUST10568,Term,630023.0,35876.5,2023-01-20,2024-06-09,506,AGT5196,Active,49735.641
POL53521,CUST10953,Property,355485.0,39018.0,2023-04-14,2025-02-13,671,AGT5278,Lapsed,71728.981
POL53522,CUST11167,Health,285927.0,19490.8,2024-01-06,2025-06-10,521,AGT5199,Active,27821.115
POL53523,CUST11958,Whole,710246.0,7379.31,2023-01-27,2024-06-25,515,AGT5060,Lapsed,10411.903
POL53524,CUST12083,Property,156349.0,15702.3,2022-06-12,2023-11-05,511,AGT5122,Active,21983.22
POL53525,CUST11225,Vehicle,212738.0,28265.3,2023-12-05,2024-10-22,322,AGT5219,Cancelled,24935.415
POL53526,CUST11650,Whole,862559.0,26452.8,2022-02-01,2022-06-18,137,AGT5216,Cancelled,9928.859
POL53527,CUST11696,Vehicle,796198.0,18168.3,2022-01-29,2023-08-18,566,AGT5164,Cancelled,28173.309
POL53528,CUST11083,Health,873668.0,43871.7,2020-09-16,2023-08-24,1072,AGT5055,Cancelled,128850.582
POL53529,CUST10758,Health,364744.0,8013.56,2022-07-16,2024-10-10,817,AGT5195,Active,17937.201
POL53530,CUST12436,Health,113082.0,29433.2,2024-06-08,2025-04-23,319,AGT5050,Lapsed,25723.81
POL53533,CUST10991,Vehicle,960977.0,33041.3,2021-12-14,2023-04-07,479,AGT5058,Lapsed,43361.048
POL53534,CUST12200,Term,731579.0,48237.4,2023-11-12,2024-01-03,52,AGT5117,Lapsed,6872.178
POL53535,CUST11845,Whole,398569.0,43027.2,2022-01-28,2024-10-04,980,AGT5014,Lapsed,115525.085
POL53537,CUST12332,Vehicle,150818.0,49610.0,2020-11-09,2023-08-18,1012,AGT5219,Cancelled,137548.822
POL53538,CUST11260,Term,248441.0,44080.4,2024-07-17,2024-12-04,140,AGT5191,Lapsed,16907.551
POL53539,CUST10643,Term,142090.0,6841.93,2023-02-20,2023-03-16,24,AGT5045,Cancelled,449.88
POL53540,CUST11145,Whole,731887.0,25984.7,2022-12-21,2025-02-02,774,AGT5253,Active,55101.802
POL53541,CUST10043,Property,419449.0,42821.0,2023-06-15,2023-07-18,33,AGT5292,Active,3871.488
POL53542,CUST12210,Term,355237.0,44171.2,2021-12-18,2024-07-19,944,AGT5286,Cancelled,114240.035
POL53544,CUST10104,Whole,770977.0,14610.0,2024-01-17,2025-04-21,460,AGT5035,Cancelled,18412.603
POL53545,CUST11958,Vehicle,406547.0,34731.5,2024-06-24,2024-11-03,132,AGT5167,Cancelled,12560.433
POL53546,CUST10638,Term,656553.0,25080.6,2021-05-17,2024-11-24,1287,AGT5221,Lapsed,88434.883
POL53547,CUST11030,Vehicle,910000.0,44321.4,2022-06-07,2024-07-06,760,AGT5290,Cancelled,92285.655
POL53548,CUST11586,Property,993478.0,48625.1,2023-12-22,2025-07-20,576,AGT5264,Active,76734.404
POL53549,CUST12178,Health,156827.0,23776.7,2024-01-09,2024-01-12,3,AGT5142,Lapsed,195.425
POL53552,CUST10962,Term,935155.0,14489.4,2023-02-26,2024-03-06,374,AGT5005,Cancelled,14846.673
POL53553,CUST10851,Whole,709403.0,42644.5,2023-03-05,2024-11-24,630,AGT5275,Active,73605.575
POL53554,CUST12242,Whole,544436.0,4618.24,2022-05-13,2024-03-22,679,AGT5132,Active,8591.192
POL53556,CUST12039,Property,527507.0,29751.9,2023-08-09,2025-07-10,701,AGT5237,Cancelled,57139.95
POL53557,CUST12280,Term,251571.0,19539.5,2023-11-19,2024-12-27,404,AGT5103,Lapsed,21627.282
POL53558,CUST10294,Property,620232.0,45513.2,2023-09-18,2025-03-25,554,AGT5213,Active,69080.309
POL53560,CUST10257,Property,818702.0,8171.89,2022-08-12,2025-03-02,933,AGT5079,Active,20888.694
POL53561,CUST10750,Whole,995544.0,24179.0,2023-07-10,2023-07-29,19,AGT5266,Cancelled,1258.633
POL53562,CUST10220,Whole,914589.0,42445.2,2022-12-27,2025-05-29,884,AGT5124,Active,102798.786
POL53563,CUST11677,Whole,255136.0,29280.0,2021-06-11,2024-11-24,1262,AGT5228,Lapsed,101236.603
POL53565,CUST11858,Health,465053.0,31902.6,2021-09-04,2023-11-25,812,AGT5299,Lapsed,70972.359
POL53566,CUST10479,Whole,205533.0,30047.4,2023-10-28,2023-12-09,42,AGT5193,Lapsed,3457.509
POL53567,CUST10844,Term,472710.0,34745.2,2022-06-07,2022-08-02,56,AGT5152,Lapsed,5330.77
POL53569,CUST10341,Whole,733865.0,19487.9,2023-04-29,2024-10-26,546,AGT5240,Cancelled,29151.763
POL53570,CUST10214,Property,706101.0,35903.7,2022-09-03,2023-09-02,364,AGT5056,Cancelled,35805.334
POL53571,CUST12237,Term,187549.0,47975.2,2023-12-10,2025-01-09,396,AGT5275,Lapsed,52049.806
POL53572,CUST10506,Property,554135.0,4230.92,2023-04-29,2024-05-11,378,AGT5268,Cancelled,4381.61
POL53573,CUST10180,Property,436000.0,28738.3,2023-11-09,2025-04-23,531,AGT5097,Lapsed,41808.321
POL53574,CUST10935,Property,997340.0,33606.2,2023-09-14,2023-11-10,57,AGT5278,Cancelled,5248.092
POL53576,CUST10397,Whole,413207.0,11496.0,2023-05-10,2024-06-22,409,AGT5192,Active,12881.819
POL53577,CUST10425,Whole,776677.0,44345.5,2024-02-02,2024-03-27,54,AGT5290,Active,6560.704
POL53578,CUST11201,Whole,161980.0,48902.6,2022-10-25,2023-12-27,428,AGT5172,Cancelled,57343.323
POL53580,CUST10646,Vehicle,644649.0,38349.7,2024-03-13,2024-08-12,152,AGT5230,Active,15970.286
POL53581,CUST11907,Property,373502.0,34335.8,2020-09-04,2023-01-28,876,AGT5008,Cancelled,82405.92
POL53582,CUST10025,Property,555137.0,23863.7,2021-05-16,2022-09-15,487,AGT5022,Lapsed,31840.06
POL53583,CUST10939,Term,902815.0,33958.3,2022-12-10,2023-12-19,374,AGT5170,Active,34795.628
POL53584,CUST10556,Property,564728.0,16876.9,2023-10-04,2024-12-30,453,AGT5004,Cancelled,20945.851
POL53585,CUST11926,Term,631448.0,32516.2,2024-07-11,2025-05-17,310,AGT5225,Cancelled,27616.499
POL53586,CUST11729,Vehicle,659990.0,10869.9,2021-02-28,2022-09-20,569,AGT5220,Active,16945.132
POL53587,CUST10466,Whole,310958.0,38579.2,2023-10-30,2025-04-18,536,AGT5139,Active,56653.291
POL53588,CUST10035,Whole,148653.0,47427.5,2024-06-12,2024-11-09,150,AGT5024,Cancelled,19490.753
POL53589,CUST10712,Whole,300436.0,8208.54,2021-07-10,2025-04-09,1369,AGT5241,Lapsed,30787.647
POL53590,CUST11080,Health,154835.0,28155.0,2023-11-25,2025-06-15,568,AGT5219,Cancelled,43813.808
POL53591,CUST12164,Whole,669476.0,27919.2,2023-03-20,2025-02-01,684,AGT5033,Active,52319.816
POL53592,CUST10144,Health,148198.0,5697.79,2023-06-27,2025-02-10,594,AGT5122,Lapsed,9272.568
POL53593,CUST10645,Health,106239.0,36960.8,2023-01-01,2023-11-26,329,AGT5129,Lapsed,33315.351
POL53595,CUST11661,Whole,255559.0,49114.8,2022-04-06,2024-09-23,901,AGT5091,Active,121239.547
POL53596,CUST12376,Vehicle,579225.0,34032.9,2024-01-30,2025-02-25,392,AGT5221,Active,36550.402
POL53597,CUST10090,Term,384075.0,26782.2,2022-03-24,2023-10-21,576,AGT5003,Lapsed,42264.513
POL53599,CUST12065,Property,944353.0,23193.2,2021-01-31,2021-08-03,184,AGT5038,Lapsed,11691.915
POL53600,CUST12295,Health,951910.0,30163.9,2023-06-22,2024-01-08,200,AGT5048,Lapsed,16528.164
POL53603,CUST10663,Vehicle,896153.0,11935.9,2022-01-22,2025-07-06,1261,AGT5115,Active,41236.082
POL53604,CUST11936,Term,554088.0,24955.3,2024-04-11,2025-02-19,314,AGT5216,Active,21468.395
POL53605,CUST11911,Vehicle,718398.0,14959.8,2024-05-05,2025-02-21,292,AGT5253,Lapsed,11967.84
POL53607,CUST11045,Term,548560.0,44151.1,2022-01-20,2024-03-05,775,AGT5219,Cancelled,93745.486
POL53608,CUST11285,Whole,635614.0,46638.8,2022-12-04,2024-11-28,725,AGT5201,Lapsed,92638.712
POL53610,CUST11586,Whole,865856.0,27295.8,2020-09-15,2021-02-04,142,AGT5261,Cancelled,10619.188
POL53611,CUST11871,Term,570664.0,46622.2,2021-05-13,2024-04-16,1069,AGT5177,Active,136545.567
POL53612,CUST11728,Vehicle,412306.0,48865.3,2024-02-18,2024-09-28,223,AGT5136,Cancelled,29854.69
POL53613,CUST11953,Term,307025.0,36146.6,2022-11-16,2023-04-11,146,AGT5131,Cancelled,14458.64
POL53614,CUST10359,Property,638167.0,17951.2,2023-10-21,2024-01-01,72,AGT5129,Active,3541.059
POL53616,CUST12366,Vehicle,499627.0,12284.2,2022-11-27,2023-05-29,183,AGT5165,Lapsed,6158.928
POL53617,CUST11609,Whole,162084.0,40167.3,2022-01-15,2024-06-06,873,AGT5291,Lapsed,96071.378
POL53618,CUST11346,Vehicle,160820.0,6488.42,2021-06-01,2021-09-24,115,AGT5102,Lapsed,2044.297
POL53619,CUST12203,Health,138890.0,29579.9,2023-08-16,2024-07-20,339,AGT5144,Cancelled,27472.839
POL53620,CUST11818,Health,173424.0,44909.7,2021-06-06,2022-10-03,484,AGT5279,Cancelled,59551.493
POL53622,CUST11053,Vehicle,613978.0,11108.7,2023-10-03,2025-01-24,479,AGT5081,Active,14578.267
POL53623,CUST11747,Health,448361.0,24635.3,2022-06-22,2023-03-11,262,AGT5077,Lapsed,17683.421
POL53625,CUST12164,Whole,939597.0,6239.98,2022-04-04,2022-10-28,207,AGT5041,Lapsed,3538.838
POL53626,CUST12098,Whole,198219.0,10328.0,2021-02-08,2024-02-13,1100,AGT5056,Cancelled,31125.479
POL53627,CUST10137,Whole,394240.0,42061.9,2023-09-01,2025-06-25,663,AGT5038,Lapsed,76402.848
POL53628,CUST10698,Property,721320.0,3623.88,2021-07-30,2023-08-03,734,AGT5210,Active,7287.474
POL53630,CUST11888,Property,486649.0,30697.3,2022-03-06,2025-01-26,1057,AGT5243,Cancelled,88896.017
POL53631,CUST11967,Property,508846.0,19190.1,2022-12-02,2023-09-08,280,AGT5078,Lapsed,14721.173
POL53633,CUST11500,Vehicle,425594.0,35517.8,2022-11-05,2023-04-18,164,AGT5032,Cancelled,15958.683
POL53637,CUST12137,Whole,967926.0,8522.56,2024-04-17,2025-04-20,368,AGT5246,Lapsed,8592.608
POL53638,CUST11645,Property,419928.0,47870.4,2022-11-01,2023-08-04,276,AGT5156,Active,36197.892
POL53639,CUST12260,Whole,351958.0,35568.6,2023-06-13,2025-03-27,653,AGT5082,Cancelled,63633.687
POL53640,CUST11267,Term,741504.0,12441.8,2022-01-21,2024-09-18,971,AGT5286,Lapsed,33098.597
POL53641,CUST12234,Property,169392.0,8911.45,2023-02-27,2023-12-02,278,AGT5245,Cancelled,6787.351
POL53642,CUST11314,Vehicle,834495.0,35343.2,2024-06-04,2025-03-19,288,AGT5128,Active,27887.237
POL53643,CUST12330,Health,353866.0,42202.2,2022-07-18,2024-01-01,532,AGT5006,Cancelled,61511.152
POL53644,CUST10155,Term,740342.0,37462.7,2023-12-11,2024-01-26,46,AGT5216,Cancelled,4721.327
POL53646,CUST11495,Whole,456037.0,6603.67,2021-01-24,2022-06-03,495,AGT5162,Active,8955.662
POL53649,CUST11375,Health,167397.0,37618.0,2023-05-07,2023-07-01,55,AGT5216,Lapsed,5668.466
POL53650,CUST11222,Term,306727.0,16400.7,2021-11-19,2023-03-07,473,AGT5220,Lapsed,21253.51
POL53651,CUST11873,Whole,748714.0,12625.3,2023-12-29,2024-03-18,80,AGT5287,Lapsed,2767.189
POL53652,CUST11461,Whole,743437.0,25559.3,2024-06-09,2024-08-13,65,AGT5179,Active,4551.656
POL53653,CUST10037,Term,439924.0,46613.1,2023-01-15,2024-05-04,475,AGT5147,Lapsed,60660.884
